Unnamed: 0,Date,Opr Start Time,Opr End Time,Time in Hrs,Rig Name,Well No,Company Name,Liner Size,holesize,lateral,Operation,majoroperation,action,Hole Depth Start,Hole Depth End,Event Depth Start,Event Depth End,Summarry Of Operation
1831,06/27/2022,1915,0115,06.0,PA-70S,MDRK-64,RIG,7, ,1,STDP,COMP,TO,15896,15896, 15327, 3932,"POOH BP MECHANICAL SETTING TOOL ON 5.5"" DP TO 3932'. "
1832,06/27/2022,0115,0145,00.5,PA-70S,MDRK-64,RIG,7, ,1,PEL,COMP,HT,15896,15896, , ,"CHANGE TO 4"" ELEVATOR."
1833,06/27/2022,0145,0315,01.5,PA-70S,MDRK-64,RIG,7, ,1,DWKS,COMP,RR,15896,15896, , ,CUT & SLIP DRLG LINE.
1834,06/27/2022,0315,0500,01.8,PA-70S,MDRK-64,RIG,7, ,1,STDP,COMP,TO,15896,15896, 3932, 500,"POOH  BRIDGE PLUG MECHANICAL SETTING TOOL ON 4"" DP TO 500 FT"
1835,06/27/2022,0500,1915,14.2,PA-218S,HRDH-1941,RIG,None, 12,0,TDS,DRLG,D,6645,7400, , ,"ROTARY DRILL 12"" HOLE WITH NACL POLYMER MUD & 100% CIRCULATION.> TREAT MUD SYSTEM WITH 15 PPB LCM.> REAM & BACK REAM EACH STD DRILLED.> PUMP 50 BBLS HVP EVERY STD DRILLED.> FLOW CHECK WHILE CONNECTION, WELL STATIC."
1836,06/27/2022,1915,2015,01.0,PA-218S,HRDH-1941,RIG,None, 12,0,MPMP,DRLG,CIRC,7400,7400, , ,PUMP 50 BBLS HVP & CHC TO UNLOAD ANNULUS FROM CUTTINGS BEFORE ENTERING ARABS FORMATOINS
1837,06/27/2022,2015,2045,00.5,PA-218S,HRDH-1941,RIG,None, 12,0,TDS,DRLG,RR,7400,7400, , ,SERVICE TDS.
1838,06/27/2022,2045,0500,08.2,PA-218S,HRDH-1941,RIG,None, 12,0,TDS,DRLG,D,7400,7745, , ,"ROTARY DRILL 12"" HOLE WITH NACL POLYMER MUD & 100% CIRCULATION.> TREAT MUD SYSTEM WITH 15 PPB LCM.> REAM & BACK REAM EACH STD DRILLED.> PUMP 50 BBLS HVP EVERY STD DRILLED.> FLOW CHECK WHILE CONNECTION, WELL STATIC."
1839,06/27/2022,0500,0830,03.5,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,STDP,DRLG,TO,16725,16725, 7500, 315,"POOH SPERRY 5-7/8"" RSS/MWD ASSEMBLY ON 4"" ELEVATORS. CORRECT HOLE FILL DISPLACEMENT."
1840,06/27/2022,0830,0900,00.5,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,,DRLG,OTH,16725,16725, , ,FLOW CHECK AT TOP OF BHA-WELL STATIC.
1841,06/27/2022,0900,1500,06.0,ADC-34,UTMN-2316,SPS,7, 5 7/8,0,BHA,DRLG,HT,16725,16725, , ,"PJSM: L/D 5 X 4"" HWDP, JAR, SPS DIRECTIONAL TOOLS & BIT. MONITOR WELL VIA TRIP TANK-OK."
1842,06/27/2022,1500,2130,06.5,ADC-34,UTMN-2316,SDM,7, 5 7/8,0,BHA,DRLG,HT,16725,16725, , ,"PJSM: P/U & M/U NEW 5-7/8"" SLB DIRECTIONAL ASSEMBLY WITH RSS/MWD/LWD/GR, RIH AND SHALLOW TEST AT 200 GPM/ 1550 PSI-OK. PROGRAMMIMG MWD TOOLS-OK."
1843,06/27/2022,2130,0130,04.0,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,STDP,DRLG,TI,16725,16725, 305, 8836,"RIH WITH 5-7/8"" SLB RSS BHA ON 4"" DP STD. FILL STRING E/ 20 STD, TEST TOOLS E/ 40 STD. CORRECT HOLE FILL DISPLACEMENT."
1844,06/27/2022,0130,0200,00.5,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,PEL,DRLG,HT,16725,16725, , ,"CHANGE ELEVATOR TO 5-1/2"" DP."
1845,06/27/2022,0200,0300,01.0,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,STDP,DRLG,TI,16725,16725, 8836, 10800,"RIH WITH 5-7/8"" SLB RSS BHA ON 5-1/2"" DP STD. FILL STRING E/ 20 STD, TEST TOOLS E/ 40 STD. CORRECT HOLE FILL DISPLACEMENT."
1846,06/27/2022,0300,0500,02.0,ADC-34,UTMN-2316,RIG,7, 5 7/8,0,MPMP,DRLG,CIRC,16725,16725, , ,"ACCUMULATED TIME TO FILL UP DP, CHECK & COOL DOWN SLB DOWNHOLE TOOLS WHILE TRIP IN.  225 GPM 2550 PSI."
1847,06/27/2022,0500,0530,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,MPMP,DRLG,CIRC,2970,2970, , ,CONT'D SPOT 150 BBL OF 85 PCF HI VIS/ HI WT ON BTM. FLOW CHECK- WELL STATIC.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS.
1848,06/27/2022,0530,0600,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,STDP,DRLG,TO,2970,2970, 2970, 1988,"HPJSM, POOH 12-1/4' SLICK BHA IN OPEN HOLE TO 13-3/8"" CSG SHOE @ 1,988 FT. PERFORMED FLOW CHECK @ CSG SHOE- TOTAL LOSSES.- HOLE WAS IN GOOD CONDITION.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1849,06/27/2022,0600,0700,01.0,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,STHDP,DRLG,TO,2970,2970, 1988, 640,CONT'D POOH 12-1/4' SLICK BHA TO BHA TOP @ 640 FT. FLOW CHECK @ BHA TOP- TOTAL LOSSES.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS.
1850,06/27/2022,0700,0830,01.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,BHA,DRLG,HT,2970,2970, , ,"CONT'D POOH 12-1/4' SLICK BHA TO SURFACE. RACK BACK DC, L/D 12 1/4"" PDC BIT.- BIT DULL GRADE: 1 -3 -WT -S -X - I- BT - BHA.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1851,06/27/2022,0830,0930,01.0,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,WBSH,WH,RTRV,2970,2970, , ,"HPJSM, RU CIW RETRIEVING TOOL & RETRIEVED 13-5/8"" CIW WEAR BUSHING. L/D RUNNING TOOL.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1852,06/27/2022,0930,1000,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,TDS,DRLG,RR,2970,2970, , ,"HPJSM, RIG SERVICED TDS & RIG FLOOR HOUSKEEPING.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1853,06/27/2022,1000,1200,02.0,ADC-53L,HRDH-530,TSC,None, 12 1/4,0,PEL,CSG,HT,2970,2970, , ,"HPJSM, R/U TESCO 9-5/8"" CSG RUNNING EQUIPMENT & HANDLING TOOLS. R/U BDT CRT- FOUND NOT FUNCTIONING PROPERLY & RD SAME.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1854,06/27/2022,1200,1230,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,CSG,CSG,PJSM,2970,2970, , ,"HPJSM WITH ALL INVOLVED CREW, DISCUSS RISKS,MITIGATIONS & DISTRIBUTE THE TASKS AND THE GOOD COMMUNICATE BETWEEN ALL CREWS.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1855,06/27/2022,1230,1430,02.0,ADC-53L,HRDH-530,TSC,None, 12 1/4,0,CSTR,CSG,RCSG,2970,2970, 0, 210,"P/U & M/U 9-5/8"" CASING SHOETRACK & RIH TO 210 FT.- 12-1/4"" X 9-5/8"" XCDR SHOE, 1 JTS 9-5/8"" CSG (40#, J-55, BTC), HALL. FLOAT COLLAR AND 2 JTS 9-5/8"" CSG (40#, J-55, BTC). HALL. FLOAT COLLAR, 1 JTS 9-5/8"" CSG (40#, J-55, BTC), BAFFEL SUB.- FUNCTION TEST FLOATS - OK.- THREAD LOCK FIRST 5 JTS.- TACK WELD XCDR & FLOAT COLLARS.- INSTALLED MLT RINGS AS PER TALLY (MU TRQ 25 KFTLBS).- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1856,06/27/2022,1430,1745,03.2,ADC-53L,HRDH-530,TSC,None, 12 1/4,0,CTRQ,CSG,RCSG,2970,2970, 210, 1726,"CONT'D RIH WITH 9 5/8"" CSG (40# , L-80- BTC ) TO 1,645 FT (42/85 JT).- USE POWER TONGE FOR CSG MAKE UP.- FILL CSG WITH MUD EVERY 5 JTS W/TDS.- INSTALLED MLT RINGS AS PER TALLY (MU TRQ 25 KFTLBS).- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1857,06/27/2022,1745,1815,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,MPMP,CSG,CIRC,2970,2970, , ,CIRCULATED CSG VOLUME MEANWHILE WAIT ON ARRIVAL OF SECOND SLB BDT CRT.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS.
1858,06/27/2022,1815,0015,06.0,ADC-53L,HRDH-530,SLC,None, 12 1/4,0,,CSG,WO,2970,2970, , ,WAITING ON ARRIVAL OF SLB BDT SECOND CRT.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS.
1859,06/27/2022,0015,0115,01.0,ADC-53L,HRDH-530,TSC,None, 12 1/4,0,PEL,CSG,HT,2970,2970, , ,"HPJSM, R/U SLB BDT CRT & CSG HANDLING TOOLS.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1860,06/27/2022,0115,0245,01.5,ADC-53L,HRDH-530,HDV,None, 12 1/4,0,DV,CSG,RCSG,2970,2970, , ,"HPJSM, P/U & M/U 9-5/8"" HAL DV TOOL & RIH TO 1,957 FT. (47/85 JT).- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1861,06/27/2022,0245,0315,00.5,ADC-53L,HRDH-530,RIG,None, 12 1/4,0,MPMP,CSG,CIRC,2970,2970, , ,RECORD P/U & S/O WT & CIRCULATED 1.5 CSG CAPACITY (150 BBL).- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS.
1862,06/27/2022,0315,0500,01.8,ADC-53L,HRDH-530,TSC,None, 12 1/4,0,CTRQ,CSG,RCSG,2970,2970, 1726, 2617,"CONT'D RIH WITH 9 5/8"" CSG (40# , L-80- BTC ) TO 2,617 FT (63/85 JT).- INSTALLED MLT RINGS AS PER TALLY (MU TRQ 25 KFTLBS).- FILL STRING WITH 65 PCF MUD EVERY JT.- CONTINUOUSLY PUMPED WITH 1.5 - 2 BPM 75 PCF PHPA MUD CAP IN ANNULUS."
1863,06/27/2022,0500,0530,00.5,SSA-5868,HRDH-2413,RIG,None, 22,0,MPMP,DRLG,PTST,4890,4890, , ,PRESSURE TEST CSG TO 1000PSI - TEST OK.
1864,06/27/2022,0530,0800,02.5,SSA-5868,HRDH-2413,RIG,None, 22,0,TDS,DRLG,DFS,4890,4890, 4757, 4890,"DRILL OUT CMT, FC, 18-5/8"" SHOE TRACK & RAT HOLE TO 4890 FT.> DISPLACE TO 67PCF NACL POLYMER MUD WHILE DRILLING SHOE"
1865,06/27/2022,0800,0900,01.0,SSA-5868,HRDH-2413,RIG,None, 16,0,TDS,DRLG,D,4890,4900, , ,DRILLED 10FT NEW FORMATION.
1866,06/27/2022,0900,0930,00.5,SSA-5868,HRDH-2413,RIG,None, 16,0,MPMP,DRLG,CIRC,4900,4900, , ,FLOW CHECK - WELL STATIC.> PUMPED HW SLUG.
1867,06/27/2022,0930,1130,02.0,SSA-5868,HRDH-2413,RIG,None, 16,0,STDP,DRLG,TO,4900,4900, 4900, 1306,"POH 16"" CLEAN OUT BHA ON 5-1/2"" D/P TO TOP OF BHA.> MONITOR WELL OVER TRIP TANK."
1868,06/27/2022,1130,1145,00.2,SSA-5868,HRDH-2413,RIG,None, 16,0,,DRLG,WCNT,4900,4900, , ,FLOW CHECK @ TOP OF BHA - WELL STATIC.
1869,06/27/2022,1145,1430,02.8,SSA-5868,HRDH-2413,RIG,None, 16,0,BHA,DRLG,TO,4900,4900, 1306, 0,"POH OF 16"" CLEAN OUT BHA - L/D 17-1/4"" STRING MILL AND 16"" BIT.> BIT DULL GRADING: 1,1, WT, A, E, NO, BHA, 0.> MONITOR WELL OVER TRIP TANK."
1870,06/27/2022,1430,1700,02.5,SSA-5868,HRDH-2413,RIG,None, 16,0,BHA,DRLG,TI,4900,4900, 0, 1301,"M/U NEW 16"" SECURITY BIT MM85DH S/N: 13633814 & RIH 16""ROT DRLG BHA."
1871,06/27/2022,1700,1730,00.5,SSA-5868,HRDH-2413,RIG,None, 16,0,TDS,DRLG,RR,4900,4900, , ,SERVICED TDS.
1872,06/27/2022,1730,2000,02.5,SSA-5868,HRDH-2413,RIG,None, 16,0,STRG,DRLG,LDP,4900,4900, 1301, 2719,"RIH 16"" ROT DRLG ASSY ON P/U 5.5"" DP.> FILL STRG & BRAK CIRC. EVERY 2000 FT."
1873,06/27/2022,2000,2115,01.2,SSA-5868,HRDH-2413,RIG,None, 16,0,STDP,DRLG,TI,4900,4900, 2719, 4886,"CONT. RIH 16"" ROT. DRLG ASSY ON 5-1/2"" DP.> FILL STRG & BRAK CIRC. EVERY 2000 FT."
1874,06/27/2022,2115,0500,07.8,SSA-5868,HRDH-2413,RIG,None, 16,0,TDS,DRLG,D,4900,5130, , ,"ROTARY DRILL 16"" HOLE WITH NACL POLYMER MUD & 100% CIRCULATION.> WASH UP & REAM DOWN EACH STD DRILLED.> PUMP 50 BBLS HVP SWEEP EVERY 45' DRILLED.> FLOW CHECK WHILE CONNECTION, WELL STATIC.> CONTROLLED PARAMETERS TILL REAMERS OUT OF 18-5/8"" CSG SHOE."
1875,06/27/2022,0500,2000,15.0,SINO-15L,ANDR-420,RIG,7, ,0,,RM,RU,0,0, , ,"100% R/U ON ANDR-420.> HELD PRE-SPUD MEETING WITH INVOLVED PERSONNEL.> COMPLETE PRE-SPUD CHECK LIST.----------------------------------------------------------------OFFLINE WORK ON ANDR-420.--------------------------------------> HPJSM, R/U HSL BOPE & LUBRICATOR, P/T T/ 2000 PSI -OK.> RIH & RETRIEVE MONOLOCK PLUG @ 190', POH."
1876,06/27/2022,2000,2000,00.0,SINO-15L,ANDR-420,RIG,7, ,0,,OT,COMM,0,0, , ,"COMMENCE OPERATIONS ON ANDR-420 @ 20:00 HRS ON 06/26/2022.- SIWHP= 0 PSI , TCA= 0 PSI , 9"" X 13"" CCA = 30 PSI.- WING VALVE TO EAST & OPERATING VALVES FACING NORTH."
1877,06/27/2022,2000,2130,01.5,SINO-15L,ANDR-420,RIG,7, ,0,MPMP,DCOM,KILL,0,0, , ,"R/U HCM SURFACE LINES, PUMP 20 BBLS 20% ACID, BULLHEAD TBG W/50 BBLS OF 81 PCF HI-VIS BRINE FOLLOWED BY 175 BBL 81 PCF CACL2 BRINE @ 7 BPM. PRESSURE= 800 PSI.- NO PRESSURE BUILD UP IN TCA & CCA.- FLOW CHECK, WELL DEAD."
1878,06/27/2022,2130,2200,00.5,SINO-15L,ANDR-420,RIG,7, ,0,MPMP,DCOM,PTST,0,0, , ,"P/T TCA TO 1000 PSI , HOLDING, P/T TBG HANGER SEALS TO 1500 PSI- OK."
1879,06/27/2022,2200,0500,07.0,SINO-15L,ANDR-420,HSL,7, ,0,DRFT,DCOM,DTU,0,0, , ,"HPJSM , P/T HSL PCE TO 2000 PSI- OK .- RIH W/ 3.79"" GC STOP @ 215' , POH.- RIH W/ 3.5"" GC STOP @ 1210' , POH.- RIH W/ 2.79"" GC TILL TAG 3 1/2"" X-NIPPLE BELLOW PKR @ 6430' , POH.- RIH W/ 2.78"" DPU TBG PERFORATOR & ATTEMPT PUNCH 3.5"" TBG @ 6357' & 6365', NO INDICATION IN TCA (2 RUNS) , POH.- RIH W/ 2.85"" GC TILL TAG 3 1/2"" X-NIPPLE ABOVE PKR @ 6365' , POH.- RIH W/ 2.78"" DPU TBG PERFORATOR TO PUNCH 3.5"" TBG @ 6375' ... INC @ RPT.- ALL DEPTH S/L DEPTH."
1880,06/27/2022,0500,0545,00.8,T907,SRYN-1,RIG,7, ,0,STRG,MILL,LDP,13400,13400, 9000, 9378,"CONT TO RIH WITH 8-3/8"" CLEAN OUT ASSY WHILE PICKING UP 5"" DP FROM RACK TO 9,378'."
1881,06/27/2022,0545,0745,02.0,T907,SRYN-1,RIG,7, ,0,,MILL,OTH,13400,13400, , ,"CONT CLEAN OUT CEMENT PLUG #3 FROM 9,378' TO 9,695' WITH FOLLOWING PARAMETERS:- P.U.W @ 270 KLBS- S.O.W @ 265 KLBS- FREE TQ @ 1.3 KFT/LBS- ON BTM TQ: 4 TO 8 KFT/LBS- RPM @ 50 TO 70- W.O.B @ 5 TO 20 KLBS.- FLOW RATE @ 300 TO 400 GPM.- PUMP HIGH VIS PILL EVERY 30' OF CEMENT CLEANED OUT.- WASH AND REAM FROM 9,378' TO TOP OF HARD CEMENT @ 9,632'.- CLEAN OUT HARD CEMENT FROM 9,632' TO 9,695'."
1882,06/27/2022,0745,0915,01.5,T907,SRYN-1,RIG,7, ,0,MPMP,MILL,CIRC,13400,13400, , ,PUMP 30 BBLS HI-VIS AND CIRC HOLE CLEAN.
1883,06/27/2022,0915,0945,00.5,T907,SRYN-1,RIG,7, ,0,,MILL,OTH,13400,13400, , ,"PRESSURE TEST CASING TO 1,000 PSI.- FLOW CHECK, STATIC."
1884,06/27/2022,0945,1330,03.8,T907,SRYN-1,RIG,7, ,0,STDP,MILL,TO,13400,13400, 9695, 1516,"POOH TO SURFACE WITH 8-3/8"" CLEAN OUT ASSY TO TOP OF BHA."
1885,06/27/2022,1330,1430,01.0,T907,SRYN-1,RIG,7, ,0,BHA,MILL,TO,13400,13400, 1516, 425,"CONT TO POOH WITH 8-3/8"" CLEAN OUT ASSY ON 5"" HWDP."
1886,06/27/2022,1430,1630,02.0,T907,SRYN-1,RIG,7, ,0,BHA,MILL,HT,13400,13400, , ,"CONT TO POOH WITH 8-3/8"" CLEAN OUT BHA WHILE LAYING FOLLOWING BHA:- L/D 2 X 6-1/2"" DC.- L/D NPS 6-1/2'' HM-JAR 4 IF CONN SN# GE-DJ-00063 ON 6/26/2022 @ 15:00 HRS.- L/D 11 X 6-1/2"" DC - L/D BIT SUB AND BIT."
1887,06/27/2022,1630,1700,00.5,T907,SRYN-1,RIG,7, ,0,TDS,CT,RR,13400,13400, , ,SERVICE TDS.
1888,06/27/2022,1700,1730,00.5,T907,SRYN-1,RIG,7, ,0,PEL,CT,HT,13400,13400, , ,"CHANGE HANDLING EQUIPMENT FROM 6-1/2"" TO 5""."
1889,06/27/2022,1730,1930,02.0,T907,SRYN-1,RIG,7, ,0,BHA,CT,HT,13400,13400, , ,"HPJSM,PICK-UP AND MAKE-UP SCRAPER ASSY AS FOLLOWS:- 8-3/8"" CP-MILL.- JUNK BASKET.- BIT SUB WITH FLOAT.- 8-3/8"" STRING MILL.- 1 X 5"" HWDP.- 9-5/8"" ROTATING CASING SCRAPER.- 2 X 9-5/8"" STRING MAGNETS.- 9 X JTS 5"" HWDP.- 6-1/2"" HYDROMECHANICAL DRILLING JARS.- 2 X JTS 5"" HWDP."
1890,06/27/2022,1930,2200,02.5,T907,SRYN-1,RIG,7, ,0,STRG,CT,LDP,13400,13400, 428, 1740,"CONT TO RIH WITH 9-5/8"" SCRAPER ASSY WHILE PICKING UP 42 JTS OF 5"" DP.- FILL STRING EVERY 10 STANDS."
1891,06/27/2022,2200,2215,00.2,T907,SRYN-1,RIG,7, ,0,STDP,CT,TI,13400,13400, 1740, 2506,"CONT TO RIH WITH SCRAPER ASSY TO MILL DEPTH OF 2,506'.- FILL EVERY 10 STANDS."
1892,06/27/2022,2215,0045,02.5,T907,SRYN-1,SSW,7, ,0,WBCL,CT,WBCO,13400,13400, , ,"WORK SCRAPER ACROSS CMT PLUG #1 DEPTH AS FOLLOWS:- SCRAPER DEPTH FROM 2,458' TO 3,020'- MILL DEPTH FROM 2,506' TO 3,068'.- WORK SCRAPER WITH 30 RPM AND 300 GPM."
1893,06/27/2022,0045,0115,00.5,T907,SRYN-1,RIG,7, ,0,STDP,CT,TI,13400,13400, 3068, 4074,"CONT TO RIH WITH SCRAPER ASSY TO MILL DEPTH OF 4,074'."
1894,06/27/2022,0115,0230,01.2,T907,SRYN-1,SSW,7, ,0,WBCL,CT,WBCO,13400,13400, , ,"WORK SCRAPER ACROSS CMT PLUG #2 DEPTH AS FOLLOWS:- SCRAPER DEPTH FROM 4,026' TO 4,724'.- MILL DEPTH FROM 4,074' TO 4,772'.- WORK SCRAPER WITH 30 RPM AND 300 GPM."
1895,06/27/2022,0230,0345,01.2,T907,SRYN-1,RIG,7, ,0,STDP,CT,TI,13400,13400, 4772, 7752,"CONT TO RIH WITH SCRAPER ASSY TO MILL DEPTH OF 7,752'.- FILL EVERY 10 STDS."
1896,06/27/2022,0345,0500,01.2,T907,SRYN-1,SSW,7, ,0,WBCL,CT,WBCO,13400,13400, , ,"WORK SCRAPER ACROSS CMT PLUG #3 DEPTH AS FOLLOWS:- SCRAPER DEPTH FROM 7,704' TO 8,287'.- MILL DEPTH FROM 7,752' TO 8,335'- WORK SCRAPER WITH 30 RPM AND 300 GPM."
1897,06/27/2022,0500,0545,00.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,MPMP,CT,CIRC,12816,12816, , ,"CONTINUE TO SPOT LUBRICATED BRINE FORM @ 6,900 - TOL @ 5,294. FLOW CHECK , WELL STATIC."
1898,06/27/2022,0545,0730,01.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"WIPER TRIP WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY TO 5 1/2"" TOL AT 5,250'.>> MONITOR WELL ON TRIP TANK, WELL STATIC."
1899,06/27/2022,0730,0915,01.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"RUN WITH 5 1/2"" TANDEN STRING MILL CLEAN OUT ASSEMBLY FROM 5,250' TO 6,900'. >> MONITOR WELL ON TRIP TANK, WELL STATIC."
1900,06/27/2022,0915,0930,00.2,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"FLOW CHECK, WELL STATIC. "
1901,06/27/2022,0930,1115,01.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"PULL OUT WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY FROM 6,900 TO 5,250'.>> MONITOR WELL ON TRIP TANK, WELL STATIC."
1902,06/27/2022,1115,1130,00.2,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"FLOW CHECK, WELL STATIC. "
1903,06/27/2022,1130,1400,02.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STDP,CT,TO,12816,12816, 5250, 421,"PULL OUT WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY FROM 5,250 TO 421'."
1904,06/27/2022,1400,1430,00.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"PULL OUT WITH 1 STAND 4"" HWDP, 4-3/4"" DRILL JAR , 1 STAND 4"" HWDP.LAY DOWN SCHLUMBERGER 4 3/4"" DRILL JAR SN: 18751J 14:30 HRS."
1905,06/27/2022,1430,1515,00.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"CLEAN 8 * 7"" STRING MAGNETS. RECOVERED METAL: 3 KG STEEL SWARF. >>ONE BIG PIECE OF METAL: 3"" X 2"" WITH 3 SMALL PIECES.>> MONITOR WELL ON TRIP TANK, WELL STATIC."
1906,06/27/2022,1515,1545,00.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,TDS,CT,RR,12816,12816, , ,RIG SERVICE.
1907,06/27/2022,1545,1630,00.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,BHA,CT,HT,12816,12816, , ,"HPJSM, PICK UP AND MAKE UP 5 1/2"" CP MILL CLEAN OUT ASSEMBLY#2 AS FOLLOW;5 1/2"" CPM - BIT SUB WITH FLOAT - 1 EA 5 1/2"" STRING MILL - 1 JOINT 4"" HWDP - 2 EA 5 1/2"" STRING MILL - X/O - I STAND 4"" HWDP - X/O - 8 EA SINOPEC 5 1/2"" STRING MAGNET - X/O - 1 STAND 4"" HWDP - 4 3/4"" DRILLING JAR. RIH FROM SURFACE TO 388'.>> MAKE UP SCHLUMBERGER 4 3/4"" DRILLING JAR S/N: 18571J."
1908,06/27/2022,1630,1730,01.0,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STDP,CT,TI,12816,12816, 388, 2027,"RIH WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY#2 ON 4"" DP AND 4"" HWDP RIH FORM 388' TO 2,027'. >> MONITOR WELL ON TRIP TANK, WELL STATIC."
1909,06/27/2022,1730,1800,00.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"PICK UP AND MAKE UP X/O, 2 EA * JUNK BASKET, X/O."
1910,06/27/2022,1800,2030,02.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STDP,CT,TI,12816,12816, 2039, 7150,"RIH WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY#2 ON 4"" DP AND 4"" HWDP RIH FORM 2,027' TO 7,150'. >> MONITOR WELL ON TRIP TANK, WELL STATIC."
1911,06/27/2022,2030,2115,00.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,MPMP,CT,CIRC,12816,12816, , ,FILL UP EVERY 20 STANDS. TOTAL TIME USED 45 MINUTES
1912,06/27/2022,2115,2245,01.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,MPMP,CT,CIRC,12816,12816, , ," AT 7,150' PUMP 10/15 LOW/HI-VIS SWEEP, CIRCULATE FOR 15 MINUTES, PUMP 10/15 LOW/HI-VIS SWEEP."
1913,06/27/2022,2245,2330,00.8,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"PULL OUT WITH 5 1/2"" TANDEM STRING CLEAN OUT ASSEMBLY#2 TO 6,900', SPOT LUBRICATED BRINE FORM @ 6,900 - TOL @ 5,294."
1914,06/27/2022,2330,0100,01.5,PA-529S,SHYB-108,RIG,5 1/2, 5 1/2,0-1-1,STRG,CT,HT,12816,12816, , ,"WIPER TRIP WITH 5 1/2"" TANDEM STRING MILL CLEAN OUT ASSEMBLY#2 TO 5 1/2"" TOL AT 5,250'.>> MONITOR WELL ON TRIP TANK, WELL STATIC."
