,Report Date,Rig Name,Well No,Date and Time,Time in Hrs,Cummulative Hrs,LT ID,Parent LT ID,LT Type,Cause,Object,Company Name,Depth,LT Summary
1747,01/23/2022,SINO-27N,HRDH-485,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1748,01/23/2022,SINO-27N,HRDH-485,23 Jan 0530 - 1800, 12.5, 12.5, 889428, , TH, NARW, NA, ARM, 5298, ADDITIONAL C/O RUN TO CLEAN 7'' CSG
1749,01/23/2022,SINO-46L,SHYB-223,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1750,01/23/2022,SINO-46L,SHYB-223,18 Jan 1830 - 0800, 3, 109.5, 888726, , BHA, FOT, WBCL, SAM, 0," WHILE L/D SAMAA CLEAN OUT BHA , RECOVERED ONE PIECE OF MAGNET BAR ( 3 CM LONG X 2 CM OD) AND LOST IN HOLE  3 PIECE OF MAGNET BAR SAME DIMENSION  3 CM LONG X 2 CM OD + 2 COVERED CLAMP, ALL ON LOWER MAGNET IN BHA."
1751,01/23/2022,SL-7,ZULF-1337,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1752,01/23/2022,SL-7,ZULF-1337,23 Jan 0745 - 0945, 2, 2, 889430, , WO, SRVC, NA, INW, 5097, SLICKLINE COMPANY DID TWO EXTRA RUNS TO SET PX PLUG DUE TO INTERWELL COMPANY COULDN'T PROVIDE SERVICE HAND TO SET ME PLUG.
1753,01/23/2022,SND-2003,MNIF-900,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1754,01/23/2022,SND-2003,MNIF-900,23 Jan 0500 - 0700, 2, 2, 889155, , RR, FOT, TDS, RIG, 11050, REPLACED TDS HYDRAULIC IBOP DUE TO LEAKS.
1755,01/23/2022,SNF036,MRJN-901,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1756,01/23/2022,SNF036,MRJN-901,14 Jan 0500 - 0530, .5, 215.75, 888266, , LCIR, ULCM, LCM, ARM, 1500," WHILE DRILLING 8.5"" PILOT HOLE, HAD 40 BPH DYNAMIC LOSSES @ 1500'. CONTINUE DRILL 8.5"" PILOT HOLE TO 1710', LOSSES INCREASED TO 170 BPH."
1757,01/23/2022,SP-257,HZEM-141204,23 Jan 2200 - 0500, 7, 7, 889305, , JF, HERR, CTRQ, FMC, 0, TROUBLE SHOOT FRANKS CRT HYDRAULLICS.
1758,01/23/2022,SP-257,HZEM-141204,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1759,01/23/2022,SP-257,HZEM-141204,22 Jan 0400 - 0800, 2, 3, 889185, , RR, FOT, HSYS, RIG, 11542, UNABLE TO BREAK DP CONNECTION DUE TO IRON ROUGHNECK FAILURE.
1760,01/23/2022,SP-257,HZEM-141204,23 Jan 2200 - 0500, 7, 7, 889305, , JF, HERR, CTRQ, FMC, 0, TROUBLE SHOOT FRANKS CRT HYDRAULLICS.
1761,01/23/2022,SP-260,HZEM-141612,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1762,01/23/2022,SP-260,HZEM-141612,22 Jan 1915 - 2015, 14.75, 20.25, 889145, , DD, UDWL, RSS, BHI, 9500, BAKER MWD LOST SIGNAL
1763,01/23/2022,SP-306,MNIF-865,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1764,01/23/2022,SP-306,MNIF-865,23 Jan 1130 - 1145, .25, .25, 889157, , LCIR, FRFM, NA, ARM, 2690," WHILE DRILLING 16 HOLE AT 2,690 FT, PARTIAL LOSSES 120 BPH ENCOUNTERED."
1765,01/23/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1766,01/23/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 0500, 23, 193, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1767,01/23/2022,SSA-5970,HWYH-1257,23 Jan 2330 - 0100, 1.5, 1.5, 889426, , TF, FOT, CTRQ, GOC, 11100, AL GHAITH POWER TONG NOT WORKING PROPERLY
1768,01/23/2022,SSA-5970,HWYH-1257,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1769,01/23/2022,SSA-5970,HWYH-1257,23 Jan 1630 - 1800, 1.5, 1.5, 889425, , WH, HERR, WBSH, CAM, 11100,"  EXCESS TIME CAMERON TO PREPARE 9-5/8"" FMH HANGER."
1770,01/23/2022,SSA-5970,HWYH-1257,23 Jan 2330 - 0100, 1.5, 1.5, 889426, , TF, FOT, CTRQ, GOC, 11100, AL GHAITH POWER TONG NOT WORKING PROPERLY
1771,01/23/2022,T217,UTMN-488,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1772,01/23/2022,T217,UTMN-488,08 Jan 0100 - 0500, 24, 355, 886973, , STUK, STDP, DP, ARM, 0, PIPE STUCKED
1773,01/23/2022,WCL-83,MRJN-831,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1774,01/23/2022,WCL-83,MRJN-831,23 Jan 1130 - 1515, 3.75, 3.75, 889154, , WON, WTHR, NA, ARM, 13192, WAIT ON WEATHER. WIND SPEEDS GREATER THAN 35 KNOTS. 
1775,01/24/2022,ADC-14,HRDH-1804,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1776,01/24/2022,ADC-14,HRDH-1804,24 Jan 1800 - 0500, 11, 11, 889585, , TF, FOT, TBG, ARM, 4812, TUBING DRIFT ISSUE
1777,01/24/2022,ADC-17,ZULF-1210,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1778,01/24/2022,ADC-17,ZULF-1210,19 Jan 0500 - 0630, 1.5, 121, 889432, , WON, WTHR, NA, ARM, 6470, WAIT ON WEATHER WINDOW OF 48 HOURS IN ORDER TO MOVE RIG
1779,01/24/2022,ADC-21,MHWZ-125104,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1780,01/24/2022,ADC-21,MHWZ-125104,24 Jan 0630 - 0500, 22.5, 22.5, 889605, , JF, CEDE, NA, BCM, 10305, SOFT CEMENT ON THE SHOE TRACK FROM 1ST STAGE CEMENT JOB 
1781,01/24/2022,ADC-23,RMLH-15,24 Jan 1630 - 2030, 4, 4, 889565, , TF, FOT, CTRQ, GOC, 7237," CRT, CSG GRABBER SLIPS FAILED TO GRAB AND HOLD CSG"
1782,01/24/2022,ADC-23,RMLH-15,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1783,01/24/2022,ADC-23,RMLH-15,24 Jan 0515 - 0730, 2.25, 2.25, 889505, , TF, FOT, CTRQ, GOC, 4135," CRT, CSG GRABBER SLIPS FAILED TO GRAB AND HOLD CSG"
1784,01/24/2022,ADC-23,RMLH-15,24 Jan 1630 - 2030, 4, 4, 889565, , TF, FOT, CTRQ, GOC, 7237," CRT, CSG GRABBER SLIPS FAILED TO GRAB AND HOLD CSG"
1785,01/24/2022,ADC-31,SDGM-1163,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1786,01/24/2022,ADC-31,SDGM-1163,23 Jan 0030 - 2200, 16, 20.5, 889465, , TF, FOT, WLT, SWL, 13097," WHILE RIH THE SLB MDT DUAL PACKER  OBSERVED THE  MOTOR ACTIVATING OPENING/ CLOSING  INTERVAL VALVE, AND INFLATE VALVE OF THE PKR TRIPPED OUT (MALFUNCTION)"
1787,01/24/2022,ADC-36,SDGM-1186,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1788,01/24/2022,ADC-36,SDGM-1186,20 Jan 0030 - 1900, 14, 89.5, 888824, , TF, FOT, HGRL, TOT, 13833," AFTER SETTING 7"" X 9.5/8"" INNOVEX LINER HANGER, PRESSURED UP TO 2600 PSI  TO RELEASE RUNNING TOOL WITHOUT SUCCESS. PRESSURED-UP  IN STAGES TO MAXIMIM OF 4800 PSI - NO SUCCESS. UNSET HANGER WITH 35K O/PULL ; POH WITH 7"" LINER."
1789,01/24/2022,ADC-68L,KRSN-705,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1790,01/24/2022,ADC-68L,KRSN-705,22 Jan 1630 - 0930, 4.5, 41, 889153, , JF, HELD, CSG, TK3, 732," ATTEMPTED TO RIH WITH 18-5/8"" CASING, HAD OBSTRUCTION AT 209 FT.
"
1791,01/24/2022,ADM-262,MRJN-121,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1792,01/24/2022,ADM-262,MRJN-121,23 Jan 0745 - 0500, 24, 45.25, 889158, , DD, AINC, BHA, BHI, 12298," BAKER RSS BHA CONSTANTLY BUILDING ANGLE, UNABLE TO FOLLOW GOC STEERING INSTRUCTIONS. "
1793,01/24/2022,AOD-111,MRJN-726,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1794,01/24/2022,AOD-111,MRJN-726,22 Jan 1800 - 0500, 24, 59, 889152, , TH, NARW, NA, ARM, 4940," HELD UP WITH 13-3/8"" CASING AT 4940'. ATTEMPT WASH THROUGH OBSTRUCTION WITHOUT SUCCESS"
1795,01/24/2022,ARO-2003,MNIF-735,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1796,01/24/2022,ARO-2003,MNIF-735,19 Jan 0500 - 0500, 24, 144, 888766, , WO, SRVC, NA, ARN, 0, WAITING TO PERFORM SEABED SURVEY.
1797,01/24/2022,ARO-3004,KARN-46,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1798,01/24/2022,ARO-3004,KARN-46,04 Jan 1130 - 0500, 15.25, 71.5, 886981, , TF, FOT, PKR, BC, 10193, UNABLE TO IN-FLOW TEST BAKER MIDDLE COMPLETION 
1799,01/24/2022,ARO-4001,MRJN-537,24 Jan 2300 - 0500, 3, 3, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1800,01/24/2022,ARO-4001,MRJN-537,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1801,01/24/2022,ARO-4001,MRJN-537,11 Jan 0500 - 0400, 21, 308.5, 888705, , LCIR, CFFM, SQZ, ARM, 7057," HAD TOTAL LOSSES WHILE DRILLING 12 1/4"" HOLE, STOP DRILLING @ 7057 FT, TRYING TO CURE LOSSES WITH LCM PILLS AND CMT PLUGS."
1802,01/24/2022,ARO-4001,MRJN-537,24 Jan 2300 - 0500, 3, 3, 889527, , RR, FOT, TDS, RIG, 7234," WHILE DRILLING OBSERVED HIGH TEMP ALARM FOR TDS MOTOR B NON DRIVE END BEARING & SMOKE FROM TDS MOTOR B SIDE, TROUBLESHOOTING & DISENGAGE MOTOR B GEAR FROM TDS MAIN SHAFT (PLAN TO REPAIR TDS MOTOR B WHILE INSIDE CSG SHOE)."
1803,01/24/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1804,01/24/2022,DPS-4,SAHB-34,24 Jan 0900 - 0500, 20, 20, 889507, , BHA, FOT, STZRM, RIG, 14132, FOUND ONE ROLLER SHAFT & BLOCK MISSING FROM BOTTOM ROLLER REAMER.
1805,01/24/2022,EXL-IA,SFNY-4050,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1806,01/24/2022,EXL-IA,SFNY-4050,24 Jan 1230 - 1400, 1.5, 1.5, 889510, , UPRA, OTH, NA, RIG, 0, PERFORM SPUD CAN INSPECTIOBS WITH ROV.
1807,01/24/2022,HI-9,MRJN-228,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1808,01/24/2022,HI-9,MRJN-228,21 Jan 0500 - 0500, 17, 86, 888988, , TF, FOT, WPSTK, WI3, 9417," WIS PREMATURE FAILURE OF TRI MILL ASSEMBLY RESULTING IN IMPROPER 7"" WINDOW CUT AND UNABLE TO CLEAN METAL JUNK FROM RAT HOLE."
1809,01/24/2022,NBR-20S,UMWL-58,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1810,01/24/2022,NBR-20S,UMWL-58,24 Jan 0030 - 0500, 4.5, 4.5, 889586, , TF, XTTE, SLICK, GD1, 520," SLICKLINE PR PLUG NOT PASSING PAST 520' EVEN THOUGH 3.75"" DRIFT PASSES FREELY."
1811,01/24/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1812,01/24/2022,NBR-783S,MDRK-55,24 Jan 0900 - 1230, 3.5, 3.5, 889587, , TF, XTTE, SLICK, SPL, 0, MISS RUN TO SET PRONG 
1813,01/24/2022,NBR-797S,UTMN-3145,24 Jan 0245 - 0500, 2.25, 2.25, 889531, , TF, FOT, CUT, NWL, 15163," POWER LOST AT TOOL DOWNHOLE TO WELLTECH TRACTOR W/MPC TOOLS WHILE TRACTORING INSIDE STUCK 4"" DP @ 15,163FT"
1814,01/24/2022,NBR-797S,UTMN-3145,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1815,01/24/2022,NBR-797S,UTMN-3145,11 Jan 0530 - 0245, 19.25, 303.25, 887787, , STUK, STDP, DP, ARM, 18272," RACK BACK STAND @ 18,272', M/U TDS TO STRING, BREAK CIRCULATION 100% CIRC, ATTEMPT ROTATION, STRING IMMEDIATELY STUCK AFTER CONNECTION."
1816,01/24/2022,NBR-797S,UTMN-3145,24 Jan 1700 - 1930, 2.5, 2.5, 889528, , WO, SRVC, NA, WTC, 0, TROUBLESHOOT SOFTWARE AND COMMUNICATOIN PROBLEM WITH WELLTEC MPC TOOLS
1817,01/24/2022,NBR-797S,UTMN-3145,24 Jan 0245 - 0500, 2.25, 2.25, 889531, , TF, FOT, CUT, NWL, 15163," POWER LOST AT TOOL DOWNHOLE TO WELLTECH TRACTOR W/MPC TOOLS WHILE TRACTORING INSIDE STUCK 4"" DP @ 15,163FT"
1818,01/24/2022,PA-785S,QTIF-24,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1819,01/24/2022,PA-785S,QTIF-24,24 Jan 1330 - 0500, 15.5, 15.5, 889536, , RR, FOT, TDS, RIG, 6746," RIG TOP DRIVE FAILURE IN INVERTER, ENCODER SENSORS."
1820,01/24/2022,SCTD-1,UTMN-1800,24 Jan 0830 - 1730, 9, 9, 889525, , BHA, FOT, MWD, SDM, 2490, D&M LOST COMMUNICATION WITH DOWNHOLE TOOLS.
1821,01/24/2022,SCTD-1,UTMN-1800,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1822,01/24/2022,SCTD-1,UTMN-1800,23 Jan 2130 - 2100, 7, 14.5, 889325, , BHA, FOT, MWD, SDM, 12686," FAILURE TO ORIENT BHA , POOH TO INSPECT BHA."
1823,01/24/2022,SCTD-1,UTMN-1800,24 Jan 0830 - 1730, 9, 9, 889525, , BHA, FOT, MWD, SDM, 2490, D&M LOST COMMUNICATION WITH DOWNHOLE TOOLS.
1824,01/24/2022,SCTD-2,UTMN-1876,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1825,01/24/2022,SCTD-2,UTMN-1876,23 Jan 0200 - 1430, 9.5, 12.5, 889429, , BHA, FOT, MMOT, RIG, 3200," LOST COMMUNICATION WITH BHA, TROUBLESHOOT WITH NO SUCCESS."
1826,01/24/2022,SINO-43L,UTMN-4808,24 Jan 0700 - 0830, 1.5, 1.5, 889535, , RR, FOT, FL, RIG, 814, EXCESS TIME WHILE DRILLING FOR CELLAR PUMP ISSUE.
1827,01/24/2022,SINO-43L,UTMN-4808,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1828,01/24/2022,SINO-43L,UTMN-4808,24 Jan 2330 - 0500, 5.5, 5.5, 889509, , TH, NARW, NA, TK2, 1391, HAD SUDDEN INCREASE IN TORQUE F/ 3 UP TO 19 KFT.LBS & STRING STALL.
1829,01/24/2022,SINO-43L,UTMN-4808,24 Jan 0700 - 0830, 1.5, 1.5, 889535, , RR, FOT, FL, RIG, 814, EXCESS TIME WHILE DRILLING FOR CELLAR PUMP ISSUE.
1830,01/24/2022,SP-257,HZEM-141204,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1831,01/24/2022,SP-257,HZEM-141204,23 Jan 2200 - 0500, 24, 31, 889305, , JF, HERR, CTRQ, FMC, 0, TROUBLE SHOOT FRANKS CRT HYDRAULLICS.
1832,01/24/2022,SP-260,HZEM-141612,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1833,01/24/2022,SP-260,HZEM-141612,24 Jan 0545 - 0500, 23.25, 23.25, 889506, , BHA, FOT, RSS, BHI, 10369," BAKER RSS LUCIDA BROKEN, LOST IN THE HOLE BIT BOX OF BAKER RSS LUCIDA AND BIT."
1834,01/24/2022,SP-306,MNIF-865,24 Jan 2315 - 2345, .5, .5, 889529, , LCIR, FRFM, NA, ARM, 3605," WHILE DRLG AT 3,605' (ARUMA FM) ENCOUNTERED TOTAL LOSSES.
-"
1835,01/24/2022,SP-306,MNIF-865,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1836,01/24/2022,SP-306,MNIF-865,24 Jan 0900 - 0915, .25, .25, 889485, , LCIR, FRFM, NA, ARM, 3376,"  WHILE DRLG AT 3,376' (ARUMA FM) ENCOUNTERED TOTAL LOSSES."
1837,01/24/2022,SP-306,MNIF-865,24 Jan 2315 - 2345, .5, .5, 889529, , LCIR, FRFM, NA, ARM, 3605," WHILE DRLG AT 3,605' (ARUMA FM) ENCOUNTERED TOTAL LOSSES.
-"
1838,01/24/2022,SSA-51,MNIF-254,24 Jan 0115 - 0400, 2.75, 2.75, 889534, , CMT, HERR, NA, HCM, 13769, WAIT ON HALL CONFIRMATION TEST TO START BATCH MIX CMT.
1839,01/24/2022,SSA-51,MNIF-254,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1840,01/24/2022,SSA-51,MNIF-254,24 Jan 0015 - 0115, 1, 1, 889530, , RR, FOT, CSYS, RIG, 13769, LEAK ON RIG CMT LINES.
1841,01/24/2022,SSA-51,MNIF-254,24 Jan 0115 - 0400, 2.75, 2.75, 889534, , CMT, HERR, NA, HCM, 13769, WAIT ON HALL CONFIRMATION TEST TO START BATCH MIX CMT.
1842,01/24/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1843,01/24/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 2230, 17.5, 210.5, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1844,01/24/2022,SSA-5964,SDGM-1158,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1845,01/24/2022,SSA-5964,SDGM-1158,24 Jan 1630 - 0500, 12.5, 12.5, 889526, , BHA, FOT, RSS, SPS, 12952, SPERRY RRS UNABLE TO BUILD INC
1846,01/25/2022,ADC-14,HRDH-1804,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1847,01/25/2022,ADC-14,HRDH-1804,24 Jan 1800 - 1445, 9.75, 20.75, 889585, , TF, FOT, TBG, ARM, 4812, TUBING DRIFT ISSUE
1848,01/25/2022,ADC-31,SDGM-1163,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1849,01/25/2022,ADC-31,SDGM-1163,23 Jan 0030 - 0500, 19.75, 40.25, 889465, , TF, FOT, WLT, SWL, 13097," WHILE RIH THE SLB MDT DUAL PACKER  OBSERVED THE  MOTOR ACTIVATING OPENING/ CLOSING  INTERVAL VALVE, AND INFLATE VALVE OF THE PKR TRIPPED OUT (MALFUNCTION)"
1850,01/25/2022,ADC-42L,UTMN-2319,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1851,01/25/2022,ADC-42L,UTMN-2319,24 Jan 1545 - 0500, 24, 37.25, 889625, , DRG, WNCA, NA, TK3, 4889," ENCOUNTER OBSTRUCTION AT 4,880 FT. TRY TO CLEAR BY WASHING DOWN . WASH DOWN FROM 4,880 - 4,889 KLBS - NO FURTHER PROGRESS."
1852,01/25/2022,ADC-56L,UTMN-3011,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1853,01/25/2022,ADC-56L,UTMN-3011,25 Jan 0515 - 0500, 23.75, 23.75, 889707, , WCNT, WC11, NA, TK3, 10753, AT CASING POINT FLOW CHECK OBSERVED WELL FLOWING
1854,01/25/2022,ADES-157,HRDH-698,25 Jan 1415 - 2300, 8.75, 8.75, 889666, , TF, FOT, WLT, BAW, 500,  BAKER ALTEX MOTOR STOPPED WORKING. POOH & REPLACED ALTEX ELECTRONIC MANDRILL & MOTOR. FUNCTION TEST TOOLS; NOT WORKING.
1855,01/25/2022,ADES-157,HRDH-698,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1856,01/25/2022,ADES-157,HRDH-698,24 Jan 1145 - 1230, 2, 3.75, 889512, , WO, SRVC, NA, HWP, 0, EXCESS TIME TO PROCESS DATA BY HES W/L
1857,01/25/2022,ADES-157,HRDH-698,25 Jan 1415 - 2300, 8.75, 8.75, 889666, , TF, FOT, WLT, BAW, 500,  BAKER ALTEX MOTOR STOPPED WORKING. POOH & REPLACED ALTEX ELECTRONIC MANDRILL & MOTOR. FUNCTION TEST TOOLS; NOT WORKING.
1858,01/25/2022,ADM-261,MRJN-134,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1859,01/25/2022,ADM-261,MRJN-134,24 Jan 1615 - 0500, 24, 36.75, 889537, , TF, FOT, STING, SCP, 6461, UNABLE TO STING THRU TOL & PASS W/ SLB UPPER COMPLETION.
1860,01/25/2022,ADM-262,MRJN-121,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1861,01/25/2022,ADM-262,MRJN-121,23 Jan 0745 - 2030, 15.5, 60.75, 889158, , DD, AINC, BHA, BHI, 12298," BAKER RSS/BAKER BIT COMBINATION CONSTANTLY BUILDING ANGLE, UNABLE TO FOLLOW GOC STEERING INSTRUCTIONS. "
1862,01/25/2022,ADM-337,MRJN-900,25 Jan 1530 - 0500, 13.5, 13.5, 889667, , TF, FOT, WLT, SWL, 9275," WHILE PERFORMING 1ST SAMPLING POINT, SCHLUMBERGER REPORT PROBLEM WITH REFERENCE TO LOSS OF POWER DUE TO LOSS OF COMMUNICATION BETWEEN PWCH AND DWCH "
1863,01/25/2022,ADM-337,MRJN-900,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1864,01/25/2022,ADM-337,MRJN-900,25 Jan 1415 - 1530, 1.25, 1.25, 889647, , RR, FOT, TDS, RIG, 7950, HYDRAULIC OIL LEAK FROM THE TDS 
1865,01/25/2022,ADM-337,MRJN-900,25 Jan 1530 - 0500, 13.5, 13.5, 889667, , TF, FOT, WLT, SWL, 9275," WHILE PERFORMING 1ST SAMPLING POINT, SCHLUMBERGER REPORT PROBLEM WITH REFERENCE TO LOSS OF POWER DUE TO LOSS OF COMMUNICATION BETWEEN PWCH AND DWCH "
1866,01/25/2022,ADM-656,ABSF-95,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1867,01/25/2022,ADM-656,ABSF-95,25 Jan 0500 - 1600, 11, 11, 889645, , TH, NARW, NA, ARM, 500," HAD OBSTRUCTION INSIDE 7"" CASING @ 500 FT LEAD TO LOST ESP CABLE READING. "
1868,01/25/2022,AOD-111,MRJN-726,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1869,01/25/2022,AOD-111,MRJN-726,22 Jan 1800 - 0500, 22.75, 81.75, 889152, , TH, NARW, NA, ARM, 4940," HELD UP WITH 13-3/8"" CASING AT 4940'. ATTEMPT WASH THROUGH OBSTRUCTION WITHOUT SUCCESS"
1870,01/25/2022,ARO-3003,SFNY-1150,25 Jan 0015 - 0130, 1.25, 1.25, 889687, , JF, XTRI, CTRQ, FMC, 4105, EXCESSIVE TIME FOR RUN 7'' LINER DUE TO FRANKS SINGLE JTS ELEVATOR NOT LATCH AROUND MOST COATED CSG WHILE PICK UP FROM CATWALK.
1871,01/25/2022,ARO-3003,SFNY-1150,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1872,01/25/2022,ARO-3003,SFNY-1150,25 Jan 0300 - 0315, .25, .25, 889539, , TF, FOT, PEL, FMC, 4385, FRANKS SINGLE JTS ELEVATOR DOOR LATCH JAMMED NOT RELEASED FROM CSG.
1873,01/25/2022,ARO-3003,SFNY-1150,25 Jan 1715 - 1745, .5, .5, 889665, , TF, FOT, CRT, FMC, 857, FRANKS TONGE JAM UNIT MALFUNCTION.
1874,01/25/2022,ARO-3003,SFNY-1150,25 Jan 0015 - 0130, 1.25, 1.25, 889687, , JF, XTRI, CTRQ, FMC, 4105, EXCESSIVE TIME FOR RUN 7'' LINER DUE TO FRANKS SINGLE JTS ELEVATOR NOT LATCH AROUND MOST COATED CSG WHILE PICK UP FROM CATWALK.
1875,01/25/2022,ARO-3004,KARN-46,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
